Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
929,0.621,0.22,0.08,1,0.089,0.37,0.159,0.815,0.053,0.263,0.078,0.356,0.093,0.277,0.308,0.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
930,0.368,0,0,1,0.089,0.49,0.157,0.893,0.002,0.353,0,0.01,0.087,0.009,0,0.772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
931,0.01,0,0,0.95,0.089,0.67,0.187,0.912,0,0.447,0,0,0.068,0,0,0.713,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
932,0,0,0,0.8,0.089,1,0.246,0.903,0,0.534,0,0,0.087,0,0,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933,0,0,0,0.67,0.089,1,0.316,0.901,0,0.59,0,0,0.106,0,0,0.545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
934,0,0,0,0.58,0.089,1,0.369,0.902,0,0.678,0,0,0.111,0,0,0.506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
935,0,0,0,0.48,0.089,1,0.448,0.913,0,0.688,0,0,0.104,0,0,0.471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
936,0,0,0,0.35,0.089,1,0.458,0.911,0,0.682,0,0,0.12,0,0,0.434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
937,0,0,0,0.22,0.089,1,0.462,0.876,0,0.682,0,0,0.121,0,0,0.418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
938,0,0,0,0.13,0.089,1,0.514,0.797,0,0.657,0,0,0.067,0,0,0.389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
939,0,0,0,0.06,0.089,1,0.524,0.734,0,0.654,0,0,0.027,0,0,0.335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
940,0,0,0,0.02,0.089,0.89,0.531,0.718,0,0.651,0,0,0.004,0,0,0.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
941,0,0,0,0,0.089,0.77,0.542,0.686,0,0.638,0,0,0,0,0,0.263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
942,0,0,0,0.01,0.089,1,0.513,0.59,0,0.581,0,0,0,0,0,0.241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
943,0,0.076,0,0.06,0.089,1,0.447,0.532,0,0.493,0,0,0,0.017,0,0.233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
944,0,0.305,0.025,0.15,0.089,1,0.461,0.5,0.03,0.417,0.02,0.359,0,0.309,0,0.298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
945,0.158,0.467,0.059,0.24,0.089,1,0.385,0.434,0.061,0.334,0.018,0.72,0,0.46,0.298,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
946,0.536,0.713,0.173,0.33,0.089,1,0.342,0.417,0.091,0.257,0.01,0.772,0,0.427,0.738,0.492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947,0.682,0.74,0.011,0.51,0.089,1,0.362,0.405,0.159,0.242,0.094,0.743,0,0.555,0.241,0.521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
948,0.678,0.747,0.023,0.75,0.089,1,0.339,0.402,0.191,0.252,0.083,0.695,0,0.655,0.101,0.535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
949,0.675,0.83,0.063,0.85,0.089,1,0.294,0.408,0.055,0.253,0.114,0.705,0,0.633,0.106,0.509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950,0.618,0.81,0.218,0.86,0.089,1,0.243,0.41,0.062,0.25,0.271,0.722,0,0.44,0.074,0.439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
951,0.66,0.654,0.222,0.77,0.089,1,0.171,0.411,0.09,0.252,0.404,0.734,0.006,0.526,0.061,0.388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
952,0.62,0.47,0.133,0.72,0.089,1,0.099,0.441,0.045,0.246,0.25,0.685,0.031,0.316,0.007,0.364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953,0.621,0.173,0.437,0.63,0.089,1,0.064,0.509,0.029,0.281,0.388,0.385,0.05,0.227,0,0.345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
954,0.368,0,0,0.46,0.089,1,0.057,0.544,0.001,0.363,0,0.012,0.063,0.005,0,0.365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
955,0.01,0,0,0.32,0.089,1,0.065,0.564,0,0.4,0,0,0.062,0,0,0.398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
956,0,0,0,0.19,0.089,1,0.101,0.537,0,0.337,0,0,0.063,0,0,0.429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
957,0,0,0,0.11,0.089,1,0.129,0.502,0,0.299,0,0,0.059,0,0,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
958,0,0,0,0.05,0.089,1,0.171,0.514,0,0.299,0,0,0.036,0,0,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
959,0,0,0,0.01,0.089,1,0.243,0.509,0,0.293,0,0,0.019,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
960,0,0,0,0,0.089,1,0.234,0.493,0,0.3,0,0,0.012,0,0,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
961,0,0,0,0,0.089,1,0.248,0.509,0,0.271,0,0,0.002,0,0,0.566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
962,0,0,0,0.01,0.089,1,0.274,0.53,0,0.27,0,0,0,0,0,0.598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
963,0,0,0,0.04,0.089,1,0.288,0.529,0,0.306,0,0,0,0,0,0.664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
964,0,0,0,0.13,0.089,1,0.286,0.521,0,0.364,0,0,0,0,0,0.693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
965,0,0,0,0.27,0.089,1,0.266,0.532,0,0.413,0,0,0,0,0,0.678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
966,0,0,0,0.56,0.089,0.85,0.239,0.54,0,0.467,0,0,0,0,0,0.677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
967,0,0.05,0,1,0.089,0.62,0.223,0.548,0,0.512,0,0,0,0.006,0,0.702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
968,0,0.259,0.01,1,0.089,0.55,0.216,0.486,0,0.594,0.012,0.296,0,0.151,0.276,0.705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
969,0.158,0.385,0.175,1,0.089,0.5,0.202,0.373,0.002,0.629,0.021,0.618,0,0.507,0.81,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
970,0.536,0.514,0.385,1,0.089,0.51,0.182,0.336,0.008,0.674,0.2,0.661,0,0.666,0.949,0.768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
971,0.682,0.668,0.798,1,0.089,0.5,0.204,0.366,0.018,0.746,0.372,0.663,0,0.766,0.926,0.784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972,0.678,0.748,0.771,1,0.089,0.4,0.225,0.473,0.023,0.801,0.247,0.693,0,0.702,0.888,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
973,0.675,0.759,0.756,1,0.089,0.32,0.255,0.605,0.029,0.84,0.498,0.712,0,0.739,0.88,0.763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
974,0.618,0.539,0.141,1,0.089,0.31,0.278,0.718,0.049,0.829,0.766,0.701,0,0.56,0.89,0.711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
975,0.66,0.344,0.019,0.98,0.089,0.28,0.258,0.712,0.094,0.797,0.8,0.688,0.007,0.26,0.855,0.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
976,0.62,0.214,0.443,0.85,0.089,0.2,0.245,0.647,0.079,0.746,0.472,0.648,0.034,0.367,0.868,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
977,0.621,0.057,0.385,0.72,0.089,0.14,0.248,0.619,0.163,0.78,0.188,0.38,0.076,0.148,0.447,0.515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
978,0.368,0,0.007,0.62,0.089,0.13,0.273,0.632,0.015,0.762,0,0.013,0.094,0.004,0,0.482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
979,0.01,0,0,0.55,0.089,0.13,0.313,0.567,0,0.691,0,0,0.158,0,0,0.485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
980,0,0,0,0.54,0.089,0.14,0.325,0.531,0,0.651,0,0,0.21,0,0,0.481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
981,0,0,0,0.62,0.089,0.16,0.357,0.516,0,0.668,0,0,0.271,0,0,0.479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
982,0,0,0,0.83,0.089,0.2,0.39,0.524,0,0.733,0,0,0.357,0,0,0.434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
983,0,0,0,1,0.089,0.24,0.41,0.567,0,0.711,0,0,0.461,0,0,0.394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
984,0,0,0,1,0.089,0.29,0.43,0.623,0,0.723,0,0,0.536,0,0,0.393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
985,0,0,0,1,0.089,0.38,0.425,0.667,0,0.67,0,0,0.573,0,0,0.399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
986,0,0,0,1,0.089,0.47,0.423,0.704,0,0.666,0,0,0.57,0,0,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
987,0,0,0,1,0.089,0.54,0.438,0.712,0,0.662,0,0,0.541,0,0,0.441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
988,0,0,0,1,0.089,0.58,0.465,0.68,0,0.605,0,0,0.554,0,0,0.469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
989,0,0,0,1,0.089,0.62,0.49,0.574,0,0.601,0,0,0.549,0,0,0.447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
990,0,0,0,1,0.089,0.67,0.506,0.593,0,0.566,0,0,0.529,0,0,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
991,0,0.004,0,1,0.089,0.63,0.502,0.714,0,0.547,0,0,0.528,0.012,0,0.478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
992,0,0.051,0.044,1,0.089,0.61,0.47,0.719,0.097,0.525,0.033,0.353,0.57,0.214,0.233,0.501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
993,0.158,0.202,0.584,1,0.089,0.47,0.424,0.597,0.246,0.398,0.513,0.718,0.605,0.566,0.4,0.553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
994,0.536,0.264,0.8,1,0.089,0.35,0.493,0.504,0.33,0.398,0.786,0.79,0.596,0.782,0.486,0.671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
995,0.682,0.263,0.661,1,0.089,0.31,0.537,0.529,0.406,0.484,0.802,0.774,0.575,0.854,0.721,0.777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996,0.678,0.311,0.517,0.71,0.089,0.31,0.499,0.451,0.398,0.522,0.434,0.733,0.595,0.916,0.755,0.769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
997,0.675,0.402,0.465,0.46,0.089,0.35,0.532,0.371,0.403,0.535,0.743,0.731,0.712,0.772,0.819,0.699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998,0.618,0.392,0.629,0.41,0.089,0.43,0.581,0.371,0.39,0.518,0.237,0.735,0.75,0.707,0.862,0.593,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
999,0.66,0.459,0.429,0.42,0.089,0.51,0.533,0.321,0.372,0.486,0.667,0.738,0.82,0.81,0.846,0.487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000,0.62,0.417,0.298,0.5,0.089,0.59,0.484,0.233,0.354,0.402,0.779,0.628,0.886,0.592,0.884,0.351,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1001,0.621,0.111,0.015,0.73,0.089,0.64,0.492,0.244,0.24,0.376,0.158,0.359,0.918,0.282,0.445,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1002,0.368,0.001,0,1,0.089,0.66,0.539,0.26,0.021,0.448,0.005,0.013,0.898,0.009,0,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003,0.01,0,0,1,0.089,0.65,0.561,0.256,0,0.362,0,0,0.83,0,0,0.175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1004,0,0,0,1,0.089,0.63,0.589,0.474,0,0.31,0,0,0.683,0,0,0.125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1005,0,0,0,1,0.089,0.6,0.567,0.592,0,0.256,0,0,0.608,0,0,0.077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1006,0,0,0,1,0.089,0.58,0.529,0.566,0,0.222,0,0,0.573,0,0,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1007,0,0,0,1,0.089,0.57,0.492,0.636,0,0.231,0,0,0.542,0,0,0.073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1008,0,0,0,0.78,0.089,0.58,0.484,0.719,0,0.254,0,0,0.481,0,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1009,0,0,0,0.46,0.089,0.6,0.467,0.819,0,0.291,0,0,0.447,0,0,0.141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1010,0,0,0,0.41,0.089,0.67,0.466,0.904,0,0.248,0,0,0.39,0,0,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1011,0,0,0,0.46,0.089,0.79,0.412,0.96,0,0.219,0,0,0.371,0,0,0.209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,0,0,0,0.57,0.089,0.96,0.384,0.984,0,0.178,0,0,0.363,0,0,0.247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1013,0,0,0,0.53,0.089,1,0.392,0.993,0,0.152,0,0,0.36,0,0,0.345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1014,0,0,0,0.31,0.089,1,0.369,0.983,0,0.117,0,0,0.326,0,0,0.487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,0,0.218,0,0.1,0.089,1,0.323,0.956,0,0.086,0,0,0.275,0.086,0,0.595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,0,0.631,0.022,0.02,0.089,1,0.248,0.932,0.094,0.066,0,0.375,0.213,0.532,0.302,0.778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1017,0.158,0.858,0.031,0.01,0.089,0.99,0.186,0.967,0.329,0.042,0.032,0.741,0.186,0.819,0.824,0.931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1018,0.536,0.967,0.009,0.04,0.089,0.89,0.094,0.978,0.421,0.034,0.148,0.778,0.199,0.969,0.891,0.936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1019,0.682,0.992,0.057,0.14,0.089,0.8,0.045,0.993,0.405,0.038,0.389,0.759,0.202,1,0.855,0.879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,0.678,1,0.179,0.26,0.089,0.73,0.034,0.987,0.403,0.041,0.063,0.715,0.225,1,0.796,0.805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1021,0.675,0.989,0.079,0.47,0.089,0.65,0.029,0.987,0.272,0.049,0.039,0.694,0.27,1,0.783,0.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1022,0.618,0.921,0.064,0.81,0.089,0.63,0.026,0.982,0.128,0.069,0.197,0.682,0.334,1,0.846,0.769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,0.66,0.923,0.035,1,0.089,0.57,0.026,0.965,0.164,0.084,0.101,0.685,0.441,0.981,0.845,0.721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1024,0.62,0.775,0.137,1,0.089,0.49,0.02,0.942,0.245,0.143,0.125,0.628,0.517,0.847,0.881,0.553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1025,0.621,0.224,0,1,0.089,0.4,0.024,0.826,0.223,0.16,0.071,0.388,0.505,0.502,0.456,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1026,0.368,0.003,0,0.74,0.089,0.33,0.028,0.804,0.025,0.102,0.014,0.017,0.494,0.031,0,0.296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1027,0.01,0,0,0.28,0.089,0.27,0.013,0.8,0,0.069,0,0,0.522,0,0,0.222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1028,0,0,0,0.16,0.089,0.25,0.006,0.86,0,0.059,0,0,0.626,0,0,0.164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1029,0,0,0,0.16,0.089,0.2,0.003,0.889,0,0.048,0,0,0.736,0,0,0.106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1030,0,0,0,0.16,0.089,0.17,0.002,0.787,0,0.039,0,0,0.769,0,0,0.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1031,0,0,0,0.15,0.089,0.22,0.003,0.524,0,0.029,0,0,0.782,0,0,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1032,0,0,0,0.19,0.089,0.33,0.004,0.238,0,0.014,0,0,0.745,0,0,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1033,0,0,0,0.29,0.089,0.52,0.005,0.131,0,0.007,0,0,0.68,0,0,0.011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1034,0,0,0,0.45,0.089,0.82,0.005,0.143,0,0.014,0,0,0.67,0,0,0.008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
