Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
77,0,0,0,0.801,0.881,0.2,0.85,0.87,0.873,0.81,0,0.546,0.703,0.088,0,0,0.843,0.122,0.709,0,0.899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.899
78,0,0,0,0.801,0.881,0.12,0.85,1,0.813,0.81,0,0.502,0.654,0.105,0,0,0.843,0.106,0.563,0,0.916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.916
79,0,0,0,0.801,0.881,0.03,0.85,1,0.888,0.81,0,0.499,0.58,0.144,0.003,0,0.843,0.104,0.41,0,0.887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.003,0.887
80,1,0.136,0.136,0.801,0.881,0,0.85,1,0.943,0.81,0.034,0.481,0.614,0.168,0.396,0.148,0.843,0.079,0.173,0,0.801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162,0.025,0.396,0.801
81,1,0.669,0.669,0.801,0.881,0,0.85,1,0.941,0.81,0.192,0.505,0.594,0.178,0.675,0.617,0.843,0.055,0.14,0.086,0.746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.806,0.057,0.675,0.746
82,1,0.73,0.73,0.801,0.881,0,0.85,0.92,0.935,0.81,0.246,0.494,0.546,0.138,0.831,0.717,0.843,0.033,0.506,0.087,0.763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851,0.083,0.831,0.763
83,1,0.664,0.664,0.801,0.881,0.08,0.85,0.78,0.921,0.81,0.332,0.505,0.555,0.148,0.887,0.688,0.843,0.026,0.199,0.127,0.787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.778,0.158,0.887,0.787
84,1,0.521,0.521,0.801,0.881,0.21,0.85,0.81,0.892,0.81,0.276,0.504,0.537,0.244,0.926,0.671,0.843,0.066,0.817,0.194,0.769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.74,0.149,0.926,0.769
85,1,0.633,0.633,0.801,0.881,0.48,0.85,0.9,0.841,0.81,0.305,0.552,0.56,0.342,0.984,0.67,0.843,0.037,0.895,0.149,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.722,0.144,0.984,0.73
86,1,0.533,0.533,0.801,0.881,0.7,0.85,0.84,0.826,0.81,0.289,0.624,0.663,0.456,0.96,0.696,0.843,0.083,0.865,0.109,0.654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.735,0.128,0.96,0.654
87,1,0.729,0.729,0.801,0.881,1,0.85,0.96,0.878,0.81,0.393,0.63,0.77,0.543,0.87,0.732,0.843,0.044,0.883,0.098,0.551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848,0.123,0.87,0.551
88,1,0.626,0.626,0.801,0.881,1,0.85,1,0.926,0.81,0.301,0.644,0.761,0.642,0.609,0.602,0.843,0.003,0.756,0.08,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.669,0.104,0.609,0.473
89,0,0.086,0.086,0.801,0.881,1,0.85,1,0.948,0.81,0.098,0.573,0.811,0.754,0.191,0.14,0.843,0.006,0.757,0.051,0.436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062,0.043,0.191,0.436
90,0,0,0,0.801,0.881,1,0.85,1,0.974,0.81,0,0.68,0.9,0.829,0,0,0.843,0.03,0.412,0,0.392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.392
91,0,0,0,0.801,0.881,1,0.85,0.65,0.956,0.81,0,0.787,0.899,0.854,0,0,0.843,0.061,0.428,0,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.415
92,0,0,0,0.801,0.881,1,0.85,0.7,0.936,0.81,0,0.849,0.877,0.858,0,0,0.843,0.031,0.245,0,0.493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.493
93,0,0,0,0.801,0.881,1,0.85,0.64,0.942,0.81,0,0.895,0.86,0.83,0,0,0.843,0.043,0.226,0,0.503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.503
94,0,0,0,0.801,0.881,1,0.85,0.51,0.965,0.81,0,0.873,0.87,0.849,0,0,0.843,0.012,0.307,0,0.449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.449
95,0,0,0,0.801,0.881,1,0.85,0.49,0.987,0.81,0,0.865,0.838,0.864,0,0,0.843,0.072,0.466,0,0.377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.377
96,0,0,0,0.801,0.881,1,0.85,0.41,0.983,0.81,0,0.902,0.842,0.8,0,0,0.843,0.309,0.344,0,0.338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.338
97,0,0,0,0.801,0.881,1,0.85,0.34,0.958,0.81,0,0.869,0.835,0.747,0,0,0.843,0.247,0.266,0,0.317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.317
98,0,0,0,0.801,0.881,1,0.85,0.25,0.948,0.81,0,0.852,0.809,0.654,0,0,0.843,0.172,0.195,0,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.287
99,0,0,0,0.801,0.881,1,0.85,0.19,0.956,0.81,0,0.797,0.755,0.614,0,0,0.843,0.014,0.481,0,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.336
100,0,0,0,0.801,0.881,1,0.85,0.1,0.961,0.81,0,0.784,0.715,0.572,0,0,0.843,0,0.895,0,0.329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.329
101,0,0,0,0.801,0.881,0.97,0.85,0.03,0.947,0.81,0,0.748,0.672,0.503,0,0,0.843,0.057,0.895,0,0.295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.295
102,0,0,0,0.801,0.881,0.72,0.85,0,0.885,0.81,0,0.755,0.601,0.581,0,0,0.843,0.062,0.891,0,0.286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.286
103,0,0,0,0.801,0.881,0.65,0.85,0,0.864,0.81,0,0.752,0.55,0.643,0.003,0,0.843,0.071,0.749,0,0.301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.003,0.301
104,0,0.139,0.139,0.801,0.881,0.66,0.85,0,0.804,0.81,0.082,0.7,0.55,0.682,0.347,0.142,0.843,0.069,0.724,0,0.343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.168,0.07,0.347,0.343
105,0,0.668,0.668,0.801,0.881,0.55,0.85,0,0.703,0.81,0.483,0.689,0.557,0.657,0.671,0.417,0.843,0.002,0.418,0.135,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.746,0.641,0.671,0.3
106,1,0.732,0.732,0.801,0.881,0.4,0.85,0.02,0.586,0.81,0.66,0.643,0.576,0.651,0.842,0.603,0.843,0,0.208,0.398,0.283,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.744,0.753,0.842,0.283
107,1,0.697,0.697,0.801,0.881,0.28,0.85,0.04,0.502,0.81,0.718,0.584,0.562,0.634,0.925,0.701,0.843,0,0.063,0.361,0.271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.717,0.721,0.925,0.271
108,1,0.642,0.642,0.801,0.881,0.13,0.85,0.08,0.442,0.81,0.779,0.554,0.554,0.664,0.985,0.664,0.843,0,0.082,0.43,0.217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.667,0.985,0.217
109,1,0.642,0.642,0.801,0.881,0.07,0.85,0.14,0.421,0.81,0.814,0.52,0.563,0.806,0.971,0.661,0.843,0,0.092,0.494,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.742,0.657,0.971,0.172
110,1,0.697,0.697,0.801,0.881,0.08,0.85,0.26,0.393,0.81,0.839,0.493,0.58,0.818,0.956,0.697,0.843,0,0.082,0.251,0.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.769,0.574,0.956,0.118
111,1,0.688,0.688,0.801,0.881,0.1,0.85,0.49,0.389,0.81,0.782,0.442,0.612,0.827,0.862,0.728,0.843,0.033,0.357,0.369,0.089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814,0.43,0.862,0.089
112,0,0.595,0.595,0.801,0.881,0.08,0.85,0.82,0.319,0.81,0.641,0.367,0.587,0.805,0.621,0.612,0.843,0.089,0.302,0.313,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.677,0.157,0.621,0.111
113,0,0.085,0.085,0.801,0.881,0.05,0.85,0.98,0.335,0.81,0.225,0.418,0.619,0.734,0.193,0.133,0.843,0.184,0.329,0.066,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078,0.042,0.193,0.143
114,0,0,0,0.801,0.881,0.02,0.85,0.85,0.264,0.81,0,0.441,0.664,0.746,0,0,0.843,0.513,0.747,0,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.17
115,0,0,0,0.801,0.881,0,0.85,0.81,0.289,0.81,0,0.419,0.644,0.753,0,0,0.843,0.405,0.79,0,0.239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.239
116,0,0,0,0.801,0.881,0,0.85,0.79,0.232,0.81,0,0.407,0.644,0.743,0,0,0.843,0.195,0.76,0,0.293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.293
117,0,0,0,0.801,0.881,0.02,0.85,0.9,0.207,0.81,0,0.398,0.654,0.717,0,0,0.843,0.296,0.53,0,0.367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.367
118,0,0,0,0.801,0.881,0.09,0.85,0.91,0.334,0.81,0,0.389,0.61,0.676,0,0,0.843,0.322,0.229,0,0.545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.545
119,0,0,0,0.801,0.881,0.2,0.85,0.84,0.776,0.81,0,0.374,0.568,0.615,0,0,0.843,0.348,0.418,0,0.748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.748
120,0,0,0,0.801,0.881,0.35,0.85,0.9,0.719,0.81,0,0.358,0.566,0.631,0,0,0.843,0.581,0.855,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.875
121,0,0,0,0.801,0.881,0.43,0.85,1,0.551,0.81,0,0.347,0.576,0.638,0,0,0.843,0.58,0.879,0,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.94
122,0,0,0,0.801,0.881,0.48,0.85,1,0.492,0.81,0,0.355,0.569,0.66,0,0,0.843,0.502,0.787,0,0.975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.975
123,0,0,0,0.801,0.881,0.49,0.85,1,0.459,0.81,0,0.333,0.576,0.678,0,0,0.843,0.425,0.359,0,0.973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.973
124,0,0,0,0.801,0.881,0.41,0.85,1,0.399,0.81,0,0.321,0.651,0.691,0,0,0.843,0.4,0.228,0,0.932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.932
125,0,0,0,0.801,0.881,0.32,0.85,1,0.304,0.81,0,0.307,0.721,0.676,0,0,0.843,0.338,0.458,0,0.857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.857
126,0,0,0,0.801,0.881,0.26,0.85,1,0.274,0.81,0,0.286,0.758,0.678,0,0,0.843,0.409,0.523,0,0.826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.826
127,0,0,0,0.801,0.881,0.22,0.85,1,0.26,0.81,0,0.281,0.855,0.706,0.004,0,0.843,0.428,0.533,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.004,0.8
128,1,0.139,0.139,0.801,0.881,0.25,0.85,1,0.21,0.81,0.081,0.265,0.844,0.688,0.413,0.139,0.843,0.461,0.196,0,0.679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.169,0.012,0.413,0.679
129,1,0.681,0.681,0.801,0.881,0.23,0.85,1,0.167,0.81,0.423,0.239,0.83,0.686,0.752,0.444,0.843,0.499,0.144,0.03,0.655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.801,0.362,0.752,0.655
130,1,0.739,0.739,0.801,0.881,0.23,0.85,0.93,0.205,0.81,0.519,0.182,0.8,0.634,0.903,0.402,0.843,0.294,0.137,0.098,0.639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.807,0.495,0.903,0.639
131,1,0.667,0.667,0.801,0.881,0.25,0.85,0.82,0.256,0.81,0.547,0.158,0.773,0.613,1,0.497,0.843,0.221,0.004,0.176,0.633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.728,0.575,1,0.633
132,1,0.631,0.631,0.801,0.881,0.26,0.85,0.77,0.364,0.81,0.508,0.155,0.728,0.65,1,0.52,0.843,0.031,0.174,0.126,0.649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.684,0.417,1,0.649
133,1,0.645,0.645,0.801,0.881,0.22,0.85,0.78,0.435,0.81,0.473,0.148,0.701,0.657,1,0.309,0.843,0,0.547,0.106,0.683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.703,0.422,1,0.683
134,1,0.69,0.69,0.801,0.881,0.16,0.85,0.79,0.501,0.81,0.479,0.132,0.701,0.593,0.95,0.162,0.843,0,0.655,0.107,0.728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763,0.419,0.95,0.728
135,1,0.727,0.727,0.801,0.881,0.11,0.85,0.83,0.528,0.81,0.426,0.12,0.616,0.491,0.856,0.14,0.843,0,0.418,0.132,0.776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.597,0.723,0.856,0.776
136,1,0.632,0.632,0.801,0.881,0.09,0.85,0.91,0.595,0.81,0.408,0.127,0.516,0.335,0.6,0.066,0.843,0,0.202,0.09,0.812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.463,0.65,0.6,0.812
137,0,0.094,0.094,0.801,0.881,0.08,0.85,0.98,0.758,0.81,0.138,0.119,0.462,0.204,0.189,0.009,0.843,0,0.317,0,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.063,0.178,0.189,0.829
138,0,0,0,0.801,0.881,0.08,0.85,0.99,0.881,0.81,0,0.145,0.485,0.207,0,0,0.843,0.026,0.319,0,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.875
139,0,0,0,0.801,0.881,0.08,0.85,0.92,0.965,0.81,0,0.236,0.504,0.251,0,0,0.843,0.023,0.543,0,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.92
140,0,0,0,0.801,0.881,0.09,0.85,0.87,0.937,0.81,0,0.356,0.516,0.318,0,0,0.843,0,0.33,0,0.986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.986
141,0,0,0,0.801,0.881,0.11,0.85,0.85,0.926,0.81,0,0.417,0.576,0.413,0,0,0.843,0.016,0.408,0,0.988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.988
142,0,0,0,0.801,0.881,0.12,0.85,0.81,0.899,0.81,0,0.465,0.603,0.549,0,0,0.843,0.054,0.341,0,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.97
143,0,0,0,0.801,0.881,0.12,0.85,0.71,0.896,0.81,0,0.46,0.621,0.59,0,0,0.843,0.04,0.366,0,0.953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.953
144,0,0,0,0.801,0.881,0.12,0.85,0.66,0.875,0.81,0,0.454,0.647,0.601,0,0,0.843,0.071,0.227,0,0.937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.937
145,0,0,0,0.801,0.881,0.15,0.85,0.65,0.828,0.81,0,0.49,0.677,0.607,0,0,0.843,0.036,0.192,0,0.878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.878
146,0,0,0,0.801,0.881,0.2,0.85,0.64,0.703,0.81,0,0.508,0.739,0.608,0,0,0.843,0.004,0.053,0,0.853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.853
147,0,0,0,0.801,0.881,0.26,0.85,0.63,0.714,0.81,0,0.482,0.801,0.58,0,0,0.843,0.021,0.079,0,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.85
148,0,0,0,0.801,0.881,0.31,0.85,0.63,0.848,0.81,0,0.477,0.811,0.595,0,0,0.843,0.227,0.09,0,0.867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.867
149,0,0,0,0.801,0.881,0.35,0.85,0.59,0.852,0.81,0,0.483,0.742,0.576,0,0,0.843,0.479,0.059,0,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.93
150,0,0,0,0.801,0.881,0.37,0.85,0.5,0.863,0.81,0,0.471,0.7,0.541,0,0,0.843,0.794,0.035,0,0.961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.961
151,0,0,0,0.801,0.881,0.42,0.85,0.39,0.772,0.81,0,0.484,0.678,0.532,0.003,0,0.843,0.91,0.004,0,0.979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.003,0.979
152,1,0.138,0.138,0.801,0.881,0.46,0.85,0.3,0.508,0.81,0.065,0.487,0.675,0.535,0.408,0.12,0.843,0.908,0.004,0,0.989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.135,0,0.408,0.989
153,1,0.682,0.682,0.801,0.881,0.53,0.85,0.3,0.275,0.81,0.483,0.463,0.671,0.542,0.703,0.36,0.843,0.986,0.003,0.046,0.991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.754,0.326,0.703,0.991
154,1,0.745,0.745,0.801,0.881,0.65,0.85,0.35,0.182,0.81,0.708,0.351,0.652,0.554,0.838,0.59,0.843,0.984,0.004,0.073,0.996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.816,0.239,0.838,0.996
155,1,0.66,0.66,0.801,0.881,0.71,0.85,0.39,0.236,0.81,0.765,0.243,0.646,0.536,0.882,0.674,0.843,0.984,0.081,0.091,0.995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.788,0.123,0.882,0.995
