Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7
,,,,,,,,299,19718.0,22886.0,29415.0,21714.0,6366.0,41450.0,15184.0
,,,,,,,,300,20699.0,23426.0,30920.0,22495.0,6506.0,42661.0,15609.0
,,,,,,,,301,21679.0,25004.0,32282.0,22834.0,6550.0,43623.0,16142.0
,,,,,,,,302,21703.0,25658.0,32829.0,22680.0,6461.0,43612.0,16475.0
,,,,,,,,303,21472.0,25608.0,32795.0,22478.0,6244.0,42910.0,16385.0
,,,,,,,,304,21071.0,25009.0,32487.0,21776.0,6060.0,41673.0,16357.0
,,,,,,,,305,20242.0,24005.0,32041.0,20813.0,5780.0,39993.0,16192.0
,,,,,,,,306,19433.0,22962.0,31513.0,19900.0,5578.0,37938.0,16003.0
,,,,,,,,307,19010.0,21772.0,31173.0,19581.0,5503.0,36049.0,15797.0
,,,,,,,,308,19054.0,21134.0,31246.0,19956.0,5577.0,34855.0,15721.0
,,,,,,,,309,19259.0,21305.0,31704.0,20054.0,5505.0,34882.0,15760.0
,,,,,,,,310,19136.0,20884.0,32783.0,19403.0,5328.0,34453.0,15566.0
,,,,,,,,311,19106.0,19598.0,32908.0,19729.0,5429.0,33553.0,15305.0
,,,,,,,,312,19944.0,19791.0,32169.0,20223.0,5541.0,34313.0,15274.0
,,,,,,,,313,18095.0,19529.0,40090.0,15685.0,4766.0,29483.0,14021.0
,,,,,,,,314,18633.0,20205.0,37643.0,15716.0,4862.0,31070.0,13810.0
,,,,,,,,315,19189.0,20460.0,35762.0,15922.0,5059.0,31783.0,13689.0
,,,,,,,,316,20220.0,21262.0,35766.0,16316.0,5381.0,32442.0,14103.0
,,,,,,,,317,21457.0,22529.0,36374.0,16880.0,5652.0,33463.0,14364.0
,,,,,,,,318,22588.0,23811.0,35587.0,17116.0,5792.0,34377.0,14459.0
,,,,,,,,319,23434.0,24350.0,33425.0,17173.0,5795.0,34830.0,14830.0
,,,,,,,,320,23854.0,24202.0,34062.0,17180.0,5916.0,34873.0,15069.0
,,,,,,,,321,24087.0,24041.0,34917.0,17231.0,5893.0,34783.0,15546.0
,,,,,,,,322,24378.0,23822.0,36017.0,17387.0,5863.0,34645.0,15964.0
,,,,,,,,323,24510.0,23799.0,36555.0,17706.0,5805.0,34746.0,16112.0
,,,,,,,,324,24313.0,23869.0,38829.0,17809.0,5781.0,34878.0,16128.0
,,,,,,,,325,23982.0,23951.0,42148.0,17834.0,5691.0,35046.0,16019.0
,,,,,,,,326,23944.0,24460.0,45119.0,17855.0,5611.0,35233.0,15940.0
,,,,,,,,327,23786.0,24997.0,46940.0,17828.0,5350.0,35170.0,15874.0
,,,,,,,,328,22796.0,25028.0,48086.0,17193.0,5032.0,34558.0,15778.0
,,,,,,,,329,21295.0,24132.0,48423.0,16186.0,4768.0,33187.0,15514.0
,,,,,,,,330,19931.0,22685.0,48227.0,15350.0,4556.0,31142.0,15014.0
,,,,,,,,331,18915.0,21311.0,47943.0,14612.0,4412.0,29401.0,14664.0
,,,,,,,,332,18251.0,20187.0,47287.0,14806.0,4506.0,28225.0,14371.0
,,,,,,,,333,18117.0,20521.0,46469.0,14559.0,4489.0,28401.0,14258.0
,,,,,,,,334,17623.0,19928.0,46167.0,13839.0,4372.0,27950.0,14193.0
,,,,,,,,335,17187.0,18601.0,45686.0,14003.0,4453.0,27159.0,13972.0
,,,,,,,,336,17481.0,18713.0,43849.0,14536.0,4550.0,27974.0,13850.0
,,,,,,,,337,23086.0,20684.0,33782.0,16807.0,5432.0,30384.0,19042.0
,,,,,,,,338,23863.0,21043.0,31927.0,16976.0,5580.0,31811.0,18598.0
,,,,,,,,339,24785.0,21287.0,30588.0,17507.0,5907.0,32602.0,18690.0
,,,,,,,,340,26295.0,22716.0,31047.0,18406.0,6344.0,33684.0,19304.0
,,,,,,,,341,28183.0,24771.0,32288.0,19123.0,6693.0,35138.0,20014.0
,,,,,,,,342,29667.0,26588.0,31950.0,19566.0,6916.0,36279.0,20446.0
,,,,,,,,343,30873.0,27785.0,30220.0,19953.0,7064.0,36943.0,21055.0
,,,,,,,,344,31778.0,28347.0,30963.0,20400.0,7119.0,37186.0,21481.0
,,,,,,,,345,32464.0,28938.0,32620.0,20600.0,7143.0,37377.0,22206.0
,,,,,,,,346,32955.0,29289.0,33779.0,21200.0,7121.0,37513.0,22918.0
,,,,,,,,347,33205.0,29616.0,33401.0,21327.0,7016.0,37758.0,23486.0
,,,,,,,,348,33179.0,29740.0,34264.0,21470.0,6905.0,38020.0,23618.0
,,,,,,,,349,32703.0,29595.0,35936.0,21499.0,6794.0,38117.0,23648.0
,,,,,,,,350,31862.0,29382.0,37339.0,21210.0,6642.0,38011.0,23425.0
,,,,,,,,351,31129.0,28793.0,37811.0,20774.0,6335.0,37582.0,22836.0
,,,,,,,,352,29772.0,28097.0,37736.0,20243.0,6003.0,36943.0,22226.0
,,,,,,,,353,28012.0,26964.0,37350.0,19242.0,5681.0,35555.0,21508.0
,,,,,,,,354,26230.0,25220.0,36725.0,18161.0,5429.0,33449.0,20786.0
,,,,,,,,355,24697.0,23404.0,36340.0,17181.0,5242.0,31416.0,20132.0
,,,,,,,,356,23690.0,21833.0,36165.0,17267.0,5252.0,30002.0,19862.0
,,,,,,,,357,23468.0,21927.0,37292.0,16828.0,5213.0,29986.0,19872.0
,,,,,,,,358,22632.0,21196.0,37834.0,15856.0,5028.0,29479.0,19596.0
,,,,,,,,359,21951.0,19742.0,37197.0,15869.0,5126.0,28485.0,19165.0
,,,,,,,,360,21853.0,19805.0,35923.0,16086.0,5255.0,29097.0,18996.0
,,,,,,,,361,20312.0,20647.0,36597.0,15587.0,4674.0,29123.0,15024.0
,,,,,,,,362,20608.0,21746.0,35434.0,15456.0,4707.0,30813.0,14906.0
,,,,,,,,363,21450.0,21988.0,33841.0,15820.0,4889.0,31306.0,14872.0
,,,,,,,,364,22901.0,23507.0,34272.0,16539.0,5209.0,32013.0,15380.0
,,,,,,,,365,24589.0,25870.0,35240.0,17417.0,5517.0,33202.0,15895.0
,,,,,,,,366,26173.0,28082.0,34828.0,17929.0,5711.0,34453.0,16174.0
,,,,,,,,367,27474.0,29774.0,33178.0,18166.0,5827.0,35266.0,16712.0
,,,,,,,,368,28461.0,30871.0,33951.0,18445.0,5912.0,35667.0,17231.0
,,,,,,,,369,29074.0,31802.0,35287.0,18687.0,5937.0,35958.0,18001.0
,,,,,,,,370,29513.0,32424.0,36845.0,19086.0,5927.0,36185.0,18845.0
,,,,,,,,371,29667.0,32631.0,37341.0,19160.0,5915.0,36463.0,19424.0
,,,,,,,,372,29427.0,32784.0,38038.0,19219.0,5847.0,36639.0,19617.0
,,,,,,,,373,29094.0,32642.0,39435.0,19121.0,5785.0,36784.0,19570.0
,,,,,,,,374,28537.0,32599.0,40914.0,19101.0,5605.0,37107.0,19385.0
,,,,,,,,375,27205.0,32793.0,41151.0,18693.0,5302.0,36986.0,19042.0
,,,,,,,,376,26039.0,31482.0,39946.0,17844.0,4990.0,35589.0,18401.0
,,,,,,,,377,24280.0,29365.0,38965.0,16824.0,4723.0,33388.0,17661.0
,,,,,,,,378,22690.0,26900.0,37781.0,15962.0,4529.0,31189.0,16992.0
,,,,,,,,379,21546.0,24705.0,37187.0,15329.0,4402.0,29453.0,16369.0
,,,,,,,,380,20733.0,22858.0,37280.0,15511.0,4493.0,28224.0,15995.0
,,,,,,,,381,20342.0,22684.0,39058.0,15238.0,4461.0,28226.0,16089.0
,,,,,,,,382,19714.0,21769.0,39816.0,14406.0,4373.0,27741.0,15844.0
,,,,,,,,383,19213.0,20162.0,39307.0,14568.0,4440.0,26858.0,15487.0
,,,,,,,,384,19641.0,20227.0,38471.0,15048.0,4585.0,27665.0,15251.0
,,,,,,,,385,16759.0,17605.0,33320.0,18067.0,4810.0,32997.0,13562.0
,,,,,,,,386,16947.0,17773.0,31679.0,18401.0,4833.0,34014.0,13273.0
,,,,,,,,387,17268.0,18280.0,30411.0,19220.0,4918.0,35415.0,13135.0
,,,,,,,,388,17834.0,19630.0,30261.0,19491.0,4934.0,37030.0,13483.0
,,,,,,,,389,18132.0,20673.0,31076.0,19582.0,4929.0,38034.0,13658.0
,,,,,,,,390,18283.0,21432.0,30865.0,19014.0,4876.0,38201.0,13668.0
,,,,,,,,391,18349.0,21549.0,29253.0,18548.0,4814.0,37891.0,13840.0
,,,,,,,,392,18280.0,21681.0,30120.0,17988.0,4779.0,37667.0,14191.0
,,,,,,,,393,18076.0,21516.0,31251.0,17828.0,4791.0,37248.0,14520.0
,,,,,,,,394,18152.0,21464.0,32314.0,17882.0,4877.0,37191.0,14737.0
,,,,,,,,395,18432.0,21477.0,32396.0,18310.0,5019.0,37751.0,14874.0
,,,,,,,,396,19484.0,22090.0,33177.0,19143.0,5201.0,39277.0,15258.0
,,,,,,,,397,20226.0,23404.0,34533.0,19432.0,5228.0,40302.0,15656.0
,,,,,,,,398,20110.0,23872.0,35425.0,19371.0,5154.0,40207.0,15793.0
,,,,,,,,399,19773.0,23646.0,35572.0,19195.0,5040.0,39852.0,15639.0
,,,,,,,,400,19145.0,23016.0,35161.0,18861.0,4840.0,38956.0,15443.0
,,,,,,,,401,18312.0,22124.0,34793.0,18190.0,4657.0,37638.0,15164.0
,,,,,,,,402,17276.0,21023.0,34115.0,17478.0,4543.0,35883.0,14837.0
,,,,,,,,403,17196.0,20080.0,33866.0,18234.0,4786.0,34344.0,14566.0
,,,,,,,,404,17637.0,21475.0,34108.0,18784.0,4888.0,35074.0,14731.0
,,,,,,,,405,17792.0,21832.0,34449.0,18637.0,4834.0,35151.0,14785.0
,,,,,,,,406,17523.0,21168.0,35794.0,17779.0,4692.0,34733.0,14762.0
,,,,,,,,407,17106.0,19575.0,36268.0,17189.0,4807.0,33813.0,14543.0
,,,,,,,,408,17667.0,19831.0,35250.0,17861.0,4906.0,34584.0,14510.0
,,,,,,,,409,19935.0,19964.0,31484.0,19202.0,5201.0,35303.0,14006.0
,,,,,,,,410,20113.0,20465.0,29988.0,19325.0,5264.0,37243.0,13790.0
,,,,,,,,411,20232.0,20745.0,28628.0,19839.0,5425.0,38299.0,13873.0
,,,,,,,,412,20663.0,21703.0,28242.0,20276.0,5640.0,39290.0,14215.0
,,,,,,,,413,21116.0,23176.0,28462.0,20611.0,5724.0,40600.0,14403.0
,,,,,,,,414,21352.0,24427.0,28020.0,20437.0,5699.0,41183.0,14416.0
,,,,,,,,415,21444.0,24806.0,26688.0,20149.0,5632.0,41334.0,14633.0
,,,,,,,,416,21339.0,24571.0,26691.0,19735.0,5558.0,41115.0,14811.0
,,,,,,,,417,21226.0,24203.0,26467.0,19478.0,5565.0,40615.0,15005.0
,,,,,,,,418,21261.0,23809.0,26673.0,19368.0,5618.0,40239.0,15228.0
,,,,,,,,419,21688.0,23772.0,27893.0,19711.0,5710.0,40406.0,15266.0
,,,,,,,,420,22537.0,24270.0,29455.0,20585.0,5828.0,41833.0,15672.0
,,,,,,,,421,23098.0,25882.0,31311.0,21031.0,5856.0,43071.0,16277.0
,,,,,,,,422,22961.0,26568.0,32568.0,21023.0,5760.0,43261.0,16446.0
,,,,,,,,423,22532.0,26636.0,33121.0,20697.0,5628.0,42699.0,16384.0
,,,,,,,,424,21895.0,26004.0,33491.0,20346.0,5397.0,41619.0,16271.0
,,,,,,,,425,20928.0,25083.0,33811.0,19780.0,5166.0,40132.0,15972.0
,,,,,,,,426,20048.0,23955.0,33959.0,18984.0,4937.0,38267.0,15799.0
,,,,,,,,427,19521.0,22696.0,34044.0,19125.0,4858.0,36714.0,15521.0
,,,,,,,,428,19279.0,22327.0,34327.0,19713.0,4958.0,35810.0,15493.0
,,,,,,,,429,19380.0,22638.0,34484.0,19692.0,4909.0,35921.0,15680.0
,,,,,,,,430,19163.0,22025.0,34804.0,19172.0,4743.0,35492.0,15601.0
,,,,,,,,431,19014.0,21065.0,34730.0,19133.0,4846.0,34698.0,15401.0
,,,,,,,,432,19578.0,21124.0,33507.0,19412.0,4956.0,35416.0,15349.0
,,,,,,,,433,20276.0,21811.0,31927.0,19658.0,5014.0,37001.0,15263.0
,,,,,,,,434,20728.0,22632.0,30305.0,20080.0,5056.0,38899.0,15302.0
,,,,,,,,435,21222.0,22796.0,29160.0,20768.0,5246.0,40167.0,14969.0
,,,,,,,,436,21760.0,23647.0,31122.0,21649.0,5453.0,41273.0,15202.0
,,,,,,,,437,22214.0,24985.0,32118.0,22289.0,5630.0,42159.0,15369.0
,,,,,,,,438,22463.0,25854.0,31579.0,22532.0,5663.0,42851.0,15289.0
,,,,,,,,439,22275.0,25613.0,29568.0,22599.0,5592.0,42763.0,15354.0
,,,,,,,,440,22028.0,24865.0,30202.0,22491.0,5547.0,42047.0,15345.0
,,,,,,,,441,21665.0,24175.0,31138.0,22667.0,5604.0,41232.0,15348.0
,,,,,,,,442,21525.0,23691.0,32089.0,22856.0,5722.0,40647.0,15476.0
,,,,,,,,443,21780.0,23530.0,32340.0,23661.0,5805.0,40880.0,15693.0
,,,,,,,,444,22794.0,24084.0,33747.0,24972.0,5958.0,42443.0,16180.0
,,,,,,,,445,23914.0,26003.0,36028.0,25749.0,6030.0,43966.0,16616.0
,,,,,,,,446,24112.0,26785.0,37756.0,25907.0,5985.0,44317.0,16722.0
,,,,,,,,447,23904.0,26736.0,38521.0,25728.0,5887.0,43986.0,16561.0
,,,,,,,,448,23904.0,26315.0,38593.0,25303.0,5727.0,43205.0,16510.0
,,,,,,,,449,23619.0,25707.0,38503.0,24618.0,5569.0,41962.0,16199.0
,,,,,,,,450,23094.0,24798.0,38106.0,23791.0,5480.0,40209.0,15942.0
,,,,,,,,451,22719.0,23802.0,37888.0,24013.0,5559.0,38774.0,15547.0
,,,,,,,,452,22941.0,23799.0,37744.0,24542.0,5683.0,38357.0,15547.0
,,,,,,,,453,23285.0,24188.0,37657.0,24614.0,5591.0,38596.0,15662.0
,,,,,,,,454,22978.0,23573.0,38460.0,23678.0,5379.0,38322.0,15519.0
,,,,,,,,455,22743.0,22194.0,38728.0,23738.0,5449.0,37372.0,15412.0
,,,,,,,,456,23180.0,22376.0,37434.0,23957.0,5477.0,38109.0,15497.0
,,,,,,,,457,23092.0,22707.0,35307.0,22952.0,5722.0,39371.0,15507.0
,,,,,,,,458,23409.0,23733.0,33774.0,23311.0,5741.0,41965.0,15675.0
,,,,,,,,459,22974.0,24374.0,32208.0,23463.0,5808.0,43191.0,15446.0
,,,,,,,,460,22469.0,24988.0,29438.0,23490.0,5876.0,43180.0,15388.0
,,,,,,,,461,22223.0,25648.0,29950.0,24159.0,5989.0,43324.0,15444.0
,,,,,,,,462,21940.0,26245.0,29554.0,23715.0,5896.0,43551.0,15202.0
,,,,,,,,463,21157.0,26033.0,28185.0,22746.0,5759.0,43627.0,15083.0
,,,,,,,,464,20668.0,25305.0,28231.0,21986.0,5615.0,42994.0,15218.0
,,,,,,,,465,20004.0,24624.0,28329.0,21405.0,5597.0,42326.0,15284.0
,,,,,,,,466,19695.0,23939.0,28468.0,21140.0,5614.0,41887.0,15463.0
,,,,,,,,467,19897.0,23603.0,29435.0,21494.0,5715.0,42024.0,15416.0
,,,,,,,,468,21017.0,23996.0,30834.0,22316.0,5862.0,43210.0,15837.0
,,,,,,,,469,22274.0,25569.0,32076.0,22588.0,5979.0,44434.0,16384.0
,,,,,,,,470,22440.0,26448.0,32610.0,22638.0,5942.0,44580.0,16563.0
,,,,,,,,471,22237.0,26503.0,32468.0,22395.0,5774.0,43879.0,16541.0
,,,,,,,,472,21890.0,26065.0,32124.0,21815.0,5616.0,42666.0,16565.0
,,,,,,,,473,21233.0,25164.0,31762.0,20984.0,5390.0,40785.0,16307.0
,,,,,,,,474,20548.0,23996.0,31264.0,20229.0,5277.0,38450.0,16093.0
,,,,,,,,475,20254.0,23041.0,30992.0,20031.0,5218.0,36583.0,15870.0
,,,,,,,,476,20440.0,22485.0,31059.0,20319.0,5354.0,35604.0,15734.0
,,,,,,,,477,20792.0,22992.0,31504.0,20410.0,5331.0,35741.0,15865.0
,,,,,,,,478,20851.0,22615.0,32577.0,19592.0,5258.0,35434.0,15830.0
,,,,,,,,479,21010.0,21450.0,32864.0,19584.0,5423.0,34735.0,15672.0
,,,,,,,,480,22140.0,21999.0,32366.0,20100.0,5538.0,35453.0,15606.0
,,,,,,,,481,21103.0,21020.0,38886.0,27255.0,6139.0,37789.0,15261.0
,,,,,,,,482,21442.0,22470.0,36706.0,27852.0,6254.0,40696.0,15210.0
,,,,,,,,483,21240.0,23009.0,34511.0,28157.0,6442.0,41661.0,15124.0
,,,,,,,,484,20941.0,23213.0,30795.0,28476.0,6688.0,41611.0,15098.0
,,,,,,,,485,20861.0,24054.0,30748.0,28884.0,6861.0,41356.0,14877.0
,,,,,,,,486,20350.0,24687.0,30020.0,28617.0,6904.0,41076.0,14567.0
,,,,,,,,487,19919.0,24525.0,28483.0,28152.0,6882.0,40428.0,14512.0
,,,,,,,,488,19532.0,23933.0,28296.0,27903.0,6882.0,39465.0,14576.0
,,,,,,,,489,19232.0,23492.0,28304.0,27697.0,6893.0,38536.0,14834.0
,,,,,,,,490,19010.0,22848.0,28796.0,27546.0,7010.0,37799.0,14940.0
,,,,,,,,491,19133.0,22531.0,30255.0,27706.0,7209.0,37711.0,15186.0
,,,,,,,,492,19823.0,22672.0,32097.0,28319.0,7356.0,38539.0,15710.0
,,,,,,,,493,21328.0,23808.0,34429.0,29139.0,7515.0,40890.0,16638.0
,,,,,,,,494,21705.0,25078.0,36362.0,29205.0,7499.0,42041.0,17217.0
,,,,,,,,495,21636.0,25105.0,37440.0,28795.0,7355.0,41777.0,17475.0
,,,,,,,,496,21428.0,24566.0,38166.0,28088.0,7199.0,41142.0,17652.0
,,,,,,,,497,20818.0,23648.0,38737.0,27224.0,7044.0,39747.0,17674.0
,,,,,,,,498,20304.0,22486.0,38900.0,26384.0,6907.0,37909.0,17583.0
,,,,,,,,499,20410.0,21325.0,38904.0,26478.0,6886.0,36305.0,17313.0
,,,,,,,,500,20650.0,20941.0,38882.0,26785.0,6985.0,35694.0,17485.0
,,,,,,,,501,21188.0,21394.0,38825.0,26892.0,6988.0,36134.0,17505.0
,,,,,,,,502,21378.0,20982.0,38121.0,26706.0,6846.0,35875.0,17301.0
,,,,,,,,503,21796.0,19835.0,37599.0,27955.0,6888.0,35329.0,17086.0
,,,,,,,,504,23064.0,20225.0,36360.0,27025.0,6972.0,36402.0,16971.0
,,,,,,,,505,24370.0,21117.0,34781.0,28851.0,7082.0,38560.0,16778.0
,,,,,,,,506,24955.0,22606.0,33168.0,28337.0,7120.0,41368.0,16607.0
,,,,,,,,507,24754.0,23367.0,31653.0,28131.0,7243.0,42374.0,16518.0
,,,,,,,,508,24770.0,23606.0,30868.0,28200.0,7383.0,42226.0,16713.0
,,,,,,,,509,24924.0,24358.0,30813.0,28186.0,7483.0,42147.0,16679.0
,,,,,,,,510,24806.0,24834.0,30179.0,27872.0,7456.0,41803.0,16372.0
,,,,,,,,511,24577.0,24636.0,28597.0,27255.0,7402.0,40916.0,16165.0
,,,,,,,,512,24006.0,23888.0,28315.0,26727.0,7361.0,39787.0,15924.0
,,,,,,,,513,23413.0,23366.0,28043.0,26264.0,7356.0,38733.0,15783.0
,,,,,,,,514,23027.0,22849.0,28550.0,26019.0,7435.0,37894.0,15752.0
,,,,,,,,515,23181.0,22686.0,29895.0,26108.0,7536.0,37812.0,16059.0
,,,,,,,,516,24023.0,22856.0,31547.0,26566.0,7630.0,38519.0,16405.0
,,,,,,,,517,25722.0,23916.0,33916.0,27454.0,7782.0,40363.0,17348.0
,,,,,,,,518,26144.0,25273.0,36059.0,27500.0,7690.0,41380.0,17866.0
,,,,,,,,519,26122.0,25404.0,37362.0,27315.0,7531.0,41041.0,17970.0
,,,,,,,,520,25942.0,24924.0,38225.0,26627.0,7315.0,40181.0,17997.0
,,,,,,,,521,25278.0,24148.0,38749.0,25667.0,7150.0,38845.0,17888.0
,,,,,,,,522,24551.0,23094.0,38964.0,24885.0,6969.0,36845.0,17769.0
,,,,,,,,523,23997.0,22042.0,39085.0,24746.0,6940.0,35202.0,17440.0
,,,,,,,,524,23988.0,21680.0,39241.0,24951.0,7048.0,34501.0,17372.0
,,,,,,,,525,24186.0,22350.0,39220.0,25005.0,7014.0,34735.0,17467.0
,,,,,,,,526,24136.0,22048.0,38664.0,24248.0,6969.0,34331.0,17273.0
,,,,,,,,527,23963.0,20959.0,38139.0,24256.0,7009.0,33597.0,16952.0
,,,,,,,,528,24550.0,21582.0,36998.0,24553.0,7106.0,34535.0,16876.0
,,,,,,,,529,21095.0,19980.0,34719.0,19228.0,5473.0,32033.0,14622.0
,,,,,,,,530,21616.0,20459.0,33124.0,19723.0,5572.0,32953.0,14495.0
,,,,,,,,531,21999.0,21134.0,31736.0,20525.0,5713.0,34256.0,14722.0
,,,,,,,,532,22105.0,22575.0,31160.0,20799.0,5790.0,35823.0,15126.0
,,,,,,,,533,21537.0,23203.0,31578.0,20977.0,5807.0,36935.0,15166.0
,,,,,,,,534,20812.0,23359.0,30883.0,20778.0,5768.0,37440.0,14796.0
,,,,,,,,535,20080.0,22434.0,28988.0,20308.0,5691.0,36979.0,14825.0
,,,,,,,,536,19484.0,21542.0,29168.0,19598.0,5589.0,36376.0,14830.0
,,,,,,,,537,19073.0,20676.0,29845.0,19126.0,5532.0,35497.0,14901.0
,,,,,,,,538,18931.0,20184.0,31162.0,18995.0,5533.0,34793.0,14946.0
,,,,,,,,539,19079.0,20052.0,31409.0,19016.0,5550.0,34614.0,14941.0
,,,,,,,,540,19713.0,20522.0,32202.0,19631.0,5678.0,35539.0,15294.0
,,,,,,,,541,20272.0,22242.0,33892.0,19744.0,5704.0,36232.0,15793.0
,,,,,,,,542,20216.0,22409.0,35167.0,19774.0,5678.0,35859.0,15819.0
,,,,,,,,543,20151.0,22153.0,35445.0,19659.0,5612.0,35510.0,15788.0
,,,,,,,,544,20307.0,21871.0,35204.0,19671.0,5514.0,35215.0,15692.0
,,,,,,,,545,20098.0,21677.0,35073.0,19267.0,5413.0,34638.0,15592.0
,,,,,,,,546,19983.0,21206.0,34571.0,18817.0,5348.0,33649.0,15527.0
,,,,,,,,547,19614.0,20890.0,34438.0,18549.0,5322.0,32501.0,15413.0
,,,,,,,,548,19524.0,20423.0,34394.0,18764.0,5341.0,31748.0,15349.0
,,,,,,,,549,19692.0,20761.0,34647.0,18689.0,5305.0,31617.0,15505.0
,,,,,,,,550,19590.0,19930.0,35270.0,18086.0,5171.0,31077.0,15506.0
,,,,,,,,551,19310.0,18983.0,36098.0,18141.0,5209.0,30273.0,15330.0
,,,,,,,,552,19759.0,19078.0,35962.0,18353.0,5255.0,30505.0,15180.0
,,,,,,,,553,19387.0,17633.0,33898.0,15077.0,5052.0,27232.0,15045.0
,,,,,,,,554,19720.0,17508.0,32184.0,15216.0,5312.0,27881.0,14539.0
,,,,,,,,555,20456.0,17804.0,30788.0,15623.0,5596.0,28892.0,14992.0
,,,,,,,,556,21506.0,18652.0,30540.0,16613.0,5909.0,30124.0,15587.0
,,,,,,,,557,22630.0,19968.0,31224.0,17250.0,6176.0,31583.0,16090.0
,,,,,,,,558,23503.0,20945.0,30507.0,17740.0,6342.0,32459.0,16328.0
,,,,,,,,559,24198.0,21511.0,28780.0,18051.0,6458.0,32884.0,16837.0
,,,,,,,,560,24805.0,21918.0,29049.0,18339.0,6506.0,33235.0,17461.0
,,,,,,,,561,25488.0,22155.0,29918.0,18614.0,6537.0,33362.0,18257.0
,,,,,,,,562,25917.0,22550.0,31625.0,18710.0,6508.0,33600.0,18886.0
,,,,,,,,563,25980.0,22971.0,32045.0,18794.0,6429.0,33853.0,19624.0
,,,,,,,,564,25576.0,23444.0,32858.0,18797.0,6330.0,34151.0,20056.0
,,,,,,,,565,24658.0,23711.0,34496.0,18752.0,6189.0,34267.0,20482.0
,,,,,,,,566,23869.0,23706.0,35805.0,18390.0,6027.0,34045.0,20444.0
,,,,,,,,567,23161.0,23291.0,36221.0,18268.0,5780.0,33613.0,19974.0
,,,,,,,,568,22317.0,23066.0,35930.0,17849.0,5515.0,33088.0,19502.0
,,,,,,,,569,21797.0,22431.0,35574.0,17393.0,5277.0,32218.0,18956.0
,,,,,,,,570,20913.0,21499.0,34905.0,16781.0,5073.0,30808.0,18397.0
,,,,,,,,571,20143.0,20376.0,34651.0,16345.0,4962.0,29369.0,17887.0
,,,,,,,,572,19670.0,19604.0,35002.0,16315.0,4945.0,28539.0,17661.0
,,,,,,,,573,19503.0,19408.0,36637.0,15943.0,4841.0,28208.0,17602.0
,,,,,,,,574,19026.0,18785.0,37288.0,15150.0,4650.0,27601.0,17225.0
,,,,,,,,575,18445.0,17550.0,36874.0,14962.0,4698.0,26563.0,16726.0
,,,,,,,,576,18277.0,17360.0,35715.0,14952.0,4792.0,26620.0,16427.0
,,,,,,,,577,17835.0,19228.0,35694.0,17177.0,4755.0,31064.0,12973.0
,,,,,,,,578,17752.0,20342.0,33936.0,17194.0,4728.0,32817.0,13044.0
,,,,,,,,579,17717.0,20559.0,32064.0,17258.0,4806.0,33191.0,13085.0
,,,,,,,,580,18212.0,21029.0,30905.0,17308.0,5035.0,33424.0,13267.0
,,,,,,,,581,19001.0,22186.0,31461.0,17166.0,5245.0,34141.0,13613.0
,,,,,,,,582,19740.0,23126.0,31082.0,16918.0,5308.0,34476.0,13585.0
,,,,,,,,583,20116.0,23425.0,29545.0,16661.0,5322.0,34711.0,13759.0
,,,,,,,,584,20905.0,23290.0,30048.0,16515.0,5308.0,34298.0,13892.0
,,,,,,,,585,21282.0,23322.0,30893.0,16516.0,5298.0,33981.0,14177.0
,,,,,,,,586,21691.0,23283.0,32793.0,16506.0,5311.0,33683.0,14651.0
,,,,,,,,587,22021.0,23472.0,33326.0,16679.0,5359.0,33767.0,15059.0
,,,,,,,,588,22014.0,23637.0,33771.0,16922.0,5380.0,34111.0,15314.0
,,,,,,,,589,22313.0,23843.0,35161.0,17373.0,5353.0,34700.0,15506.0
,,,,,,,,590,21863.0,24835.0,36381.0,17296.0,5300.0,35032.0,15605.0
,,,,,,,,591,21451.0,25069.0,36732.0,16831.0,5101.0,34567.0,15510.0
,,,,,,,,592,20559.0,24377.0,36028.0,16393.0,4884.0,33595.0,15130.0
,,,,,,,,593,19762.0,23362.0,35617.0,15858.0,4701.0,32215.0,14805.0
,,,,,,,,594,18850.0,22161.0,34814.0,15351.0,4500.0,30881.0,14560.0
,,,,,,,,595,17558.0,20765.0,34380.0,14185.0,4189.0,29389.0,14178.0
,,,,,,,,596,16711.0,18235.0,34151.0,14329.0,4250.0,27464.0,13639.0
,,,,,,,,597,16590.0,18291.0,35549.0,14226.0,4235.0,27488.0,13554.0
,,,,,,,,598,16244.0,17947.0,37384.0,13783.0,4127.0,27119.0,13595.0
,,,,,,,,599,15749.0,16884.0,37247.0,13963.0,4175.0,26467.0,13366.0
,,,,,,,,600,15872.0,16945.0,36476.0,14249.0,4261.0,26835.0,13238.0
