Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
645,0,0,0,0.08,0.023,0.28,0.13,0.083,0,0.227,0,0,0.115,0,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
646,0,0,0,0.1,0.023,0.26,0.13,0.095,0,0.244,0,0,0.089,0,0,0.719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0,0,0,0.11,0.023,0.27,0.124,0.117,0,0.273,0,0,0.049,0,0,0.771,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,0,0,0,0.14,0.023,0.38,0.115,0.118,0,0.333,0,0,0.017,0,0,0.814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,0,0,0,0.18,0.023,0.59,0.11,0.129,0,0.378,0,0,0.001,0,0,0.855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,0,0,0,0.25,0.023,0.84,0.105,0.108,0,0.407,0,0,0,0,0,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,0,0,0,0.36,0.023,1,0.105,0.081,0,0.406,0,0,0,0,0,0.935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0,0,0,0.46,0.023,1,0.104,0.086,0,0.424,0,0,0,0,0,0.944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
653,0,0,0,0.45,0.023,1,0.097,0.116,0,0.438,0,0,0,0,0,0.942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
654,0,0,0,0.41,0.023,1,0.098,0.156,0,0.42,0,0,0,0,0,0.924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,0,0.139,0,0.41,0.023,1,0.102,0.203,0,0.417,0,0,0,0.003,0,0.906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,0,0.499,0,0.44,0.023,1,0.104,0.243,0.151,0.416,0,0.208,0,0.248,0.214,0.904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
657,0.013,0.74,0.051,0.5,0.023,1,0.098,0.236,0.598,0.393,0.065,0.624,0,0.547,0.727,0.915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,0.173,0.895,0.123,0.54,0.023,1,0.076,0.254,0.808,0.287,0.042,0.658,0,0.783,0.897,0.914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
659,0.258,0.901,0.388,0.57,0.023,1,0.062,0.329,0.919,0.244,0.331,0.683,0,0.81,0.831,0.928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.3,0.894,0.445,0.66,0.023,1,0.057,0.405,0.968,0.234,0.309,0.662,0,0.919,0.796,0.939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,0.325,0.906,0.351,0.84,0.023,1,0.056,0.436,0.913,0.224,0.407,0.68,0,0.759,0.796,0.937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,0.368,0.748,0.427,1,0.023,1,0.057,0.425,0.928,0.232,0.32,0.686,0,0.336,0.841,0.928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.397,0.633,0.076,1,0.023,1,0.057,0.408,0.901,0.236,0.064,0.664,0,0.286,0.882,0.918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
664,0.394,0.42,0,1,0.023,1,0.061,0.433,0.748,0.229,0.129,0.571,0,0.217,0.8,0.921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
665,0.335,0.135,0.033,1,0.023,1,0.07,0.528,0.181,0.308,0.085,0.219,0,0.077,0.297,0.899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
666,0.05,0,0,1,0.023,1,0.071,0.587,0.007,0.307,0,0,0,0,0,0.885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,0,0,0,1,0.023,1,0.066,0.586,0,0.284,0,0,0,0,0,0.879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,0,0,0,1,0.023,1,0.063,0.604,0,0.268,0,0,0,0,0,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
669,0,0,0,1,0.023,1,0.059,0.638,0,0.267,0,0,0,0,0,0.832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,0,0,0,1,0.023,1,0.054,0.649,0,0.288,0,0,0,0,0,0.837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
671,0,0,0,1,0.023,1,0.054,0.657,0,0.347,0,0,0,0,0,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
672,0,0,0,1,0.023,1,0.054,0.702,0,0.457,0,0,0,0,0,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,0,0,0,1,0.023,1,0.052,0.777,0,0.538,0,0,0,0,0,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
674,0,0,0,1,0.023,0.98,0.049,0.845,0,0.533,0,0,0,0,0,0.738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
675,0,0,0,1,0.023,0.97,0.045,0.873,0,0.558,0,0,0,0,0,0.762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,0,0,0,1,0.023,0.89,0.037,0.872,0,0.572,0,0,0,0,0,0.796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0,0,0,1,0.023,0.81,0.026,0.86,0,0.568,0,0,0,0,0,0.817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,0,0,0,1,0.023,0.76,0.018,0.836,0,0.56,0,0,0.01,0,0,0.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
679,0,0.128,0,1,0.023,0.73,0.013,0.831,0,0.565,0,0,0.04,0.01,0,0.847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
680,0,0.476,0.024,1,0.023,0.67,0.007,0.803,0.166,0.564,0.025,0.218,0.062,0.402,0.196,0.781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
681,0.013,0.67,0.037,1,0.023,0.57,0.004,0.737,0.576,0.51,0.183,0.625,0.036,0.642,0.641,0.683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,0.173,0.896,0.223,1,0.023,0.44,0.004,0.715,0.788,0.38,0.151,0.705,0.035,0.892,0.809,0.627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,0.258,0.987,0.283,1,0.023,0.32,0.007,0.727,0.906,0.323,0.338,0.693,0.051,1,0.771,0.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,0.3,0.991,0.465,1,0.023,0.23,0.011,0.751,0.971,0.324,0.497,0.682,0.06,0.988,0.762,0.544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.325,0.944,0.337,1,0.023,0.2,0.015,0.756,0.948,0.331,0.435,0.691,0.053,0.864,0.799,0.511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
686,0.368,0.901,0.187,1,0.023,0.17,0.017,0.734,0.948,0.33,0.266,0.7,0.049,0.728,0.836,0.464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
687,0.397,0.817,0.535,1,0.023,0.12,0.018,0.658,0.89,0.317,0.69,0.687,0.035,0.599,0.787,0.424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
688,0.394,0.589,0.114,1,0.023,0.08,0.02,0.563,0.686,0.283,0.191,0.589,0.014,0.427,0.738,0.469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
689,0.335,0.228,0.046,0.78,0.023,0.05,0.024,0.422,0.162,0.411,0.09,0.229,0.001,0.093,0.241,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,0.05,0,0,0.53,0.023,0.04,0.027,0.264,0.004,0.493,0,0,0,0,0,0.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,0,0,0,0.31,0.023,0.07,0.033,0.139,0,0.492,0,0,0,0,0,0.427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,0,0,0,0.15,0.023,0.14,0.037,0.071,0,0.482,0,0,0,0,0,0.368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
693,0,0,0,0.06,0.023,0.22,0.04,0.049,0,0.47,0,0,0,0,0,0.309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
694,0,0,0,0.02,0.023,0.24,0.049,0.039,0,0.44,0,0,0.001,0,0,0.252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,0,0,0,0,0.023,0.18,0.056,0.091,0,0.413,0,0,0.009,0,0,0.175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,0,0,0,0,0.023,0.11,0.066,0.069,0,0.433,0,0,0.001,0,0,0.101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,0,0,0,0,0.023,0.05,0.082,0.048,0,0.43,0,0,0,0,0,0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0,0,0,0.01,0.023,0.03,0.082,0.049,0,0.403,0,0,0,0,0,0.042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,0,0,0,0.02,0.023,0.04,0.088,0.064,0,0.349,0,0,0.002,0,0,0.021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700,0,0,0,0.03,0.023,0.08,0.095,0.07,0,0.28,0,0,0.028,0,0,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
701,0,0,0,0.03,0.023,0.15,0.099,0.092,0,0.222,0,0,0.033,0,0,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
702,0,0,0,0.03,0.023,0.19,0.099,0.093,0,0.158,0,0,0.037,0,0,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
703,0,0.016,0,0.03,0.023,0.2,0.103,0.082,0,0.117,0,0,0.026,0.007,0,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,0,0.047,0,0.02,0.023,0.18,0.101,0.082,0.168,0.081,0,0.206,0.014,0.324,0.201,0.076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
705,0.013,0.027,0.022,0.03,0.023,0.13,0.095,0.081,0.584,0.075,0.026,0.596,0.001,0.557,0.693,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
706,0.173,0.076,0.121,0.05,0.023,0.09,0.079,0.077,0.823,0.065,0.047,0.683,0.001,0.752,0.816,0.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,0.258,0.128,0.218,0.07,0.023,0.06,0.072,0.07,0.922,0.065,0.209,0.683,0.013,0.779,0.752,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708,0.3,0.127,0.141,0.09,0.023,0.07,0.072,0.07,0.966,0.065,0.026,0.653,0.062,0.679,0.779,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
709,0.325,0.202,0.441,0.16,0.023,0.1,0.073,0.073,0.953,0.069,0.137,0.647,0.137,0.533,0.757,0.089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0.368,0.143,0.104,0.39,0.023,0.14,0.079,0.088,0.963,0.089,0.107,0.664,0.181,0.377,0.824,0.097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,0.397,0.179,0.537,0.9,0.023,0.17,0.087,0.085,0.92,0.098,0.517,0.617,0.205,0.434,0.852,0.106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,0.394,0.153,0.715,1,0.023,0.19,0.094,0.089,0.801,0.112,0.699,0.548,0.268,0.388,0.779,0.132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,0.335,0.041,0,1,0.023,0.2,0.11,0.108,0.287,0.201,0.008,0.252,0.333,0.059,0.317,0.174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,0.05,0,0,1,0.023,0.2,0.12,0.146,0.013,0.288,0,0,0.371,0,0,0.289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
715,0,0,0,1,0.023,0.21,0.115,0.16,0,0.258,0,0,0.446,0,0,0.445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,0,0,0,1,0.023,0.22,0.106,0.175,0,0.209,0,0,0.546,0,0,0.493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,0,0,0,1,0.023,0.25,0.099,0.158,0,0.186,0,0,0.584,0,0,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
718,0,0,0,1,0.023,0.32,0.094,0.175,0,0.17,0,0,0.603,0,0,0.499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
719,0,0,0,1,0.023,0.41,0.099,0.267,0,0.149,0,0,0.646,0,0,0.458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
720,0,0,0,1,0.023,0.51,0.1,0.397,0,0.133,0,0,0.621,0,0,0.423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
721,0,0,0,1,0.023,0.58,0.096,0.535,0,0.13,0,0,0.502,0,0,0.327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,0,0,0,1,0.023,0.59,0.092,0.618,0,0.134,0,0,0.431,0,0,0.254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
723,0,0,0,1,0.023,0.58,0.089,0.66,0,0.132,0,0,0.424,0,0,0.237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
724,0,0,0,1,0.023,0.6,0.087,0.728,0,0.128,0,0,0.383,0,0,0.273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,0,0,0,1,0.023,0.61,0.081,0.757,0,0.133,0,0,0.351,0,0,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
726,0,0,0,1,0.023,0.61,0.073,0.773,0,0.128,0,0,0.326,0,0,0.251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
727,0,0.064,0,1,0.023,0.62,0.065,0.788,0,0.131,0,0,0.263,0.006,0,0.217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,0,0.238,0.009,1,0.023,0.62,0.057,0.81,0.182,0.131,0.005,0.227,0.254,0.247,0.216,0.265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
729,0.013,0.342,0.143,1,0.023,0.6,0.048,0.865,0.607,0.106,0.065,0.629,0.223,0.611,0.732,0.287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
730,0.173,0.262,0.248,1,0.023,0.55,0.038,0.95,0.848,0.063,0.444,0.704,0.23,0.516,0.852,0.261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,0.258,0.279,0.611,1,0.023,0.49,0.026,0.971,0.951,0.043,0.534,0.677,0.214,0.493,0.801,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,0.3,0.582,0.345,1,0.023,0.46,0.015,0.969,0.955,0.029,0.29,0.66,0.236,0.488,0.779,0.244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
733,0.325,0.595,0.47,1,0.023,0.46,0.009,0.951,0.968,0.017,0.345,0.656,0.278,0.948,0.795,0.234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
734,0.368,0.637,0.154,1,0.023,0.47,0.006,0.932,0.976,0.009,0.22,0.696,0.354,0.99,0.843,0.215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,0.397,0.484,0.321,1,0.023,0.48,0.004,0.891,0.938,0.007,0.127,0.66,0.398,0.781,0.872,0.205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,0.394,0.422,0.016,1,0.023,0.5,0.004,0.758,0.779,0.006,0.052,0.58,0.445,0.737,0.832,0.227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
737,0.335,0.176,0.386,1,0.023,0.55,0.008,0.708,0.366,0.009,0.334,0.257,0.518,0.191,0.349,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,0.05,0,0,1,0.023,0.6,0.018,0.786,0.019,0.027,0,0,0.542,0.002,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
739,0,0,0,1,0.023,0.63,0.031,0.67,0,0.082,0,0,0.55,0,0,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,0,0,0,1,0.023,0.64,0.047,0.575,0,0.129,0,0,0.535,0,0,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,0,0,0,1,0.023,0.66,0.065,0.588,0,0.125,0,0,0.501,0,0,0.196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
742,0,0,0,1,0.023,0.65,0.081,0.623,0,0.124,0,0,0.504,0,0,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,0,0,0,1,0.023,0.59,0.107,0.579,0,0.132,0,0,0.519,0,0,0.606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
744,0,0,0,1,0.023,0.53,0.135,0.556,0,0.13,0,0,0.542,0,0,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
745,0,0,0,0.87,0.089,0.55,0.15,0.562,0,0.123,0,0,0.624,0,0,0.746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
746,0,0,0,0.74,0.089,0.66,0.153,0.543,0,0.106,0,0,0.616,0,0,0.739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
747,0,0,0,0.63,0.089,0.65,0.152,0.554,0,0.095,0,0,0.572,0,0,0.776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748,0,0,0,0.51,0.089,0.49,0.158,0.541,0,0.092,0,0,0.529,0,0,0.788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,0,0,0,0.48,0.089,0.43,0.161,0.627,0,0.093,0,0,0.508,0,0,0.775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,0,0,0,0.44,0.089,0.5,0.16,0.745,0,0.101,0,0,0.54,0,0,0.752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
751,0,0.068,0,0.35,0.089,0.51,0.162,0.78,0,0.103,0,0,0.486,0.015,0,0.702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
